soluzione,definizione
CRIPTICA,Oscura nel senso
CRIPTICHE,Oscure nel senso
CRIPTICI,Oscuri nel senso
CRIPTICO,Oscuro nel senso
CRIPTO,Prefisso che vale nascosto
CRISALIDE,Attesa immobile prima delle ali
CRISALIDE,Fase chiusa prima delle ali
CRISANTEMO,Fiore dei cimiteri e dell'autunno
CRISI,In certi usi corrisponde a accesso
CRISI,In certi usi corrisponde a attacco
CRISMA,Olio sacro e segno distintivo
CRISOPRASIO,Calcedonio di colore verde mela
CRISPI,Statista siciliano dell'Italia unita
CRISTALLI,Brillano con molte facce
CRISTALLINO,Lente naturale dell'occhio
CRISTALLO,Vetro nobile e struttura ordinata
CRISTALLO,Vetro pregiato e trasparente
CRISTALLO,Si può classificare come vetro piano
CRISTIANESIMO,Un esempio riconducibile a ente
CRISTIANITA,Un tipo particolare di ente
CRISTIANO,Appartiene alla categoria di persona religiosa
CRISTOFORETTI,La Samantha astronauta italiana
CRISTOFORO,Il santo dei viaggiatori
CRISTOREDENTORE,La grande statua sopra Rio de Janeiro
CRITERIO,Il principio in base al quale si giudica
CRITERIO,Una variante di principio generale
CRITERIO,Un tipo particolare di ideale
CRITICA,In certi usi corrisponde a recensione
CRITICA,Si può classificare come giudizio
CRITTOGRAMMA,Messaggio che pretende una chiave
CROAZIA,Paese adriatico di Dubrovnik e Spalato
CROAZIA,Paese adriatico di isole e città murate
CROCCANTE,Dolce duro di mandorle e zucchero
CROCEROSSA,L'organizzazione umanitaria del simbolo rosso
CROCEVIA,L'incrocio di più strade
CROCEVIA,Una nozione collegata a incrocio
CROCEVIA,Nel lessico si avvicina a bivio
CROCIATA,Nel lessico si avvicina a causa
CROCIATA,Nel lessico si avvicina a campagna
CROCIFISSO,Immagine di Cristo sulla croce
CROCO,Fiore da cui si ricava lo zafferano
CROGIUOLO,Mescola metalli e prove difficili
CROGIUOLO,Recipiente rovente per fondere metalli
CROISSANT,Il cornetto francese a mezzaluna
CROISSANT,Una manifestazione di panino
CROLLARE,Si avvicina all’azione di cadere
CROLLARE,Azione vicina al significato di cedere
CROLLO,"Crisi, in un’accezione meno immediata"
CROLLO,Un caso particolare di raffreddamento
CROMA,Nota musicale dal valore di un ottavo
CROMATIDE,Una delle due copie di un cromosoma duplicato
CROMATISMO,Gioco di colori o semitoni
CROMO,Metallo lucente e argentato
CROMOSOMA,Struttura cellulare che porta i geni
CRONACA,Appartiene alla categoria di registrazione
CRONACA,Informazione riportata da un media
CRONISTA,Si può classificare come giornalista
CRONISTA,Un caso particolare di giornalista
CRONO,Il Titano padre di Zeus
CRONO,La prova a...nel ciclismo
CRONOMETRO,Strumento che misura i tempi di gara
CROSS,Gara disputata su terreno accidentato
CROSSFIT,Allenamento ad alta intensità organizzato in circuiti
CROSTA,Il quadro di scarso valore
CROSTA,Parte dura del pane o della ferita
CROSTA,Parte dura e dorata del pane
CROSTACEO,Animale con corazza e chele
CROSTATA,Dolce a griglia di pasta
CROSTATA,Dolce basso con marmellata e strisce di pasta
CROSTINO,Piccolo pane tostato da antipasto
CROTALO,Serpente che avverte prima di mordere
CROUPIER,Chi dirige il gioco al tavolo del casinò
CROWDFUNDING,Raccolta di fondi collettiva in rete
CROZZA,"L'imitatore e comico genovese, Maurizio"
CRUCCIOSA,Tormentata da pensieri amari
CRUCCIOSE,Tormentate da pensieri amari
CRUCCIOSI,Tormentati da pensieri amari
CRUCCIOSO,Tormentato da pensieri amari
CRUCIVERBA,Schema di parole incrociate
CRUDA,La verità... e disadorna
CRUDA,Non cotta
CRUDE,Non cotte
CRUDELTA,Può assumere il significato di ferocia
CRUDI,Non cotti
CRUDO,"Non passato dal fuoco, o brutale"
CRUISE,"L'attore di Top Gun e Mission Impossible, Tom"
CRUSCA,L'Accademia della...per la lingua italiana
CRUSCA,Parte del grano che resta nella farina integrale
CRUSCA,Residuo della macinazione del grano
CRUSCOTTO,Pannello davanti al guidatore
CRUX,La Croce del Sud dei cieli australi
CRUYFF,Il Johan del calcio totale
CS,Iniziali dell'astronomo Sagan
CS,Sigla automobilistica di Cosenza
CSARDAS,Danza popolare ungherese
CSI,La serie tv sugli investigatori della scientifica
CSI,Lettera greca scritta come un enigma
CT,"Il commissario tecnico, in sigla"
CT,Sigla automobilistica di Catania
CU,Il metallo rossastro di pentole e fili
CU,Simbolo chimico del rame
CUBA,...libre: il cocktail con rum e cola
CUBA,Isola caraibica di L'Avana
CUBICOLO,La camera da letto della casa romana
CUBITO,Misura antica presa dal braccio
CUBO,La terza potenza di un numero
CUBO,Solido con sei facce quadrate
CUCCAGNA,Paese fantastico dell'abbondanza senza fatica
CUCCHIAIO,Porta minestra e gelato alla bocca
CUCCHIAIO,Posata per minestre
CUCCIA,Può rimandare all’idea di canile
CUCCIOLO,Piccolo che addolcisce il nome dell'animale
CUCCIOLO,Un esempio riconducibile a principiante
CUCINA,La stanza dei fornelli
CUCINA,"Luogo, arte e tradizione gastronomica"
CUCINA,Stanza dove il profumo precede la tavola
CUCINA,Appartiene alla categoria di cibo
CUCINARE,Può rientrare nell’idea di preparare
CUCINARE,Si avvicina all’azione di cuocere
CUCIRE,...la bocca a qualcuno: farlo tacere
CUCITRICE,Unisce fogli con punti metallici
CUCULO,Depone le uova nei nidi altrui
CUCULO,Uccello che affida ad altri il suo nido
CUFFIA,Copricapo che fascia la testa
CUFFIA,Quella per ascoltare la musica nelle orecchie
CUFFIA,Salvarsi per il rotto della...
CUFFIA,Si può classificare come protezione
CUGINA,La figlia degli zii
CUGINO,Il figlio dello zio
CUI,Pronome da complemento
CULATELLO,Salume pregiato emiliano
CULINARIA,Arte di preparare i cibi
CULINARIA,Insieme di tecniche e tradizioni alimentari
CULLA,Il luogo d'origine: la... della civiltà
CULLA,Letto dei neonati
CULLA,Una nozione collegata a origine
CULLE,Dondolano i neonati
CULMINE,Un esempio riconducibile a livello
CULMINE,Punto più alto di una montagna o collina
CULTO,Appartiene alla categoria di filosofia
CULTO,Appartiene alla categoria di istituto
CULTURA,Appartiene alla categoria di istruzione
CULTURA,Una forma specifica di aspetto della vita mentale
CULTURALE,Detto di ciò che richiama l’idea di etnico
CUMANI,Popolo nomade turco medievale
CUMINO,Spezia dei semi usata nel pane
CUMULO,"Il mucchio, o la nuvola a cavolfiore"
CUMULO,Un tipo particolare di collezione
CUMULO,Si può classificare come collezione
CUNEO,Città piemontese e solido a punta
CUNEO,Il capoluogo piemontese ai piedi delle Alpi
CUNEO,Un esempio riconducibile a blocco
CUNICOLO,Passaggio stretto sotto terra
CUOCERE,Completa la frase: «… la pasta in modo corretto non è poi così difficile»
CUOCERE,Un modo non sempre letterale di cucinare
CUOCO,Chi sta ai fornelli del ristorante
CUOCO,Professionista che regge fuochi
CUOCO,Una manifestazione di cuoca
CUOIA,Tirare le...: morire
CUOIO,Pelle conciata
CUOIO,Pelle lavorata per scarpe e borse
CUOIO,Può rimandare all’idea di pelle
CUORE,Batte nel petto
CUORE,"Il coraggio, l'ardimento"
CUORE,Il seme rosso delle carte da gioco
CUORE,"Muscolo, centro e simbolo sentimentale"
CUORE,"Non si comanda, dice il proverbio"
CUORI,Battono nel petto
CUPIDA,Bramosa di possesso
CUPIDE,Bramose di possesso
CUPIDI,Bramosi di possesso
CUPIDO,Il dio dell'amore con arco e frecce
CUPIDO,Bramoso di possesso
CUPIDO,Può rimandare all’idea di avido
CUPO,Il suono...: profondo e rimbombante
CUPO,"Scuro e tetro, di umore nero"
CUPO,Può assumere la sfumatura di scuro
CUPOLA,Il vertice che comanda l'organizzazione mafiosa
CUPOLA,La calotta che sovrasta la chiesa
CUPOLA,Tetto rotondo che corona chiese e palazzi
CUPOLA,Volta che fa cielo sopra una chiesa
CUPREA,Color rame
CUPREE,Color rame
CUPREI,Color rame
CUPREO,Color rame
CURA,L'attenzione e la premura per qualcuno
CURA,Presta rimedio o attenzione
CURA,Può assumere il significato di attenzione
CURACAO,Il liquore azzurro da cocktail
CURACAO,Isola caraibica olandese
CURAI,Prestai rimedio o attenzione
CURARE,Aver cura dei dettagli con attenzione
CURARE,Prestare rimedio o attenzione
CURARE,Azione vicina al significato di gestire
CURATO,Il prete di campagna
CURATO,Prestato rimedio o attenzione
CURATO,Una forma specifica di ecclesiastico
CURATORE,Può rimandare all’idea di editore
CURATORE,Può assumere il significato di redattore
CURCUMA,Spezia gialla del curry
CURDI,Popolo senza Stato del Vicino Oriente
CURE,Attenzioni mediche e premurose
CURE,"Il rimedio, in inglese"
CURIE,La Marie due volte premio Nobel
CURIOSA,Desiderosa di sapere
CURIOSAMENTE,In un uso avverbiale legato a stranamente
CURIOSAMENTE,Con una sfumatura che richiama singolarmente
CURIOSE,Desiderose di sapere
CURIOSI,Desiderosi di sapere
CURIOSITA,La voglia di sapere e scoprire
CURIOSITA,Una...: una cosa rara e bizzarra
CURIOSITA,Può assumere il significato di rarità
CURIOSITY,Il rover della NASA su Marte
CURIOSO,Desideroso di sapere
CURIOSO,Qualità che si avvicina a strano
CURIOSO,Con un significato vicino a insolito
CURITIBA,Città del sud del Brasile
CURLING,Sport invernale delle pietre sul ghiaccio
CURO,Presto rimedio o attenzione
CURRY,Miscela di spezie della cucina indiana
CURRY,"Stephen..., cestista dei tiri da tre"
CURSORE,L'indicatore mobile sullo schermo
CURVA,Il settore dei tifosi più caldi allo stadio
CURVA,Linea che rifiuta la rettitudine
CURVA,Può assumere il significato di svolta
CURVAI,Passato remoto: Piegare in arco
CURVATO,Participio: Piegare in arco
CURVO,Piego in arco
CUSCINETTO,Appartiene alla categoria di blocco
CUSCINO,Il morbido guanciale per il capo
CUSCINO,Morbidezza tra capo e letto
CUSCINO,Sostiene la testa sul letto
CUSCINO,Una nozione collegata a guanciale
CUSTODE,"Il guardiano, il portinaio dell'edificio"
CUSTODE,Tiene chiavi e sorveglia ingressi
CUSTODE,Veglia su ciò che altri dimenticano
CUSTODE,Una manifestazione di umano
CUSTODIA,"Protegge occhiali, strumenti o telefoni"
CUSTODIA,Un tipo particolare di protezione
CUSTODIA,Nel lessico si avvicina a arresto
CUSTODIRE,Una forma specifica del tenere
CUSTODIRE,Un modo particolare di tenere
CUTE,Ha tra le sue parti crosta
CYBORG,Il supereroe DC metà uomo e metà macchina
CYRUS,Il nome del re persiano il Grande
CYRUS,"Miley..., la popstar di Wrecking Ball"
CZ,Iniziali dello sceneggiatore Zavattini
CZ,Sigla automobilistica di Catanzaro
